LOC,ZC,CITY,BOUROUGHS_STATE,LAT,LONG,num_calls,BOUROUGHS,STATE
Club/Bar/Restaurant,10001.0,NEW YORK,"MANHATTAN, NY",-73.9914684,-73.9914684,22,,
Club/Bar/Restaurant,11206.0,,"BROOKLYN, NY",-73.93361911,-73.93361911,17,,
Club/Bar/Restaurant,11209.0,,"BROOKLYN, NY",-74.02771897,-74.02771897,12,,
Club/Bar/Restaurant,10002.0,NEW YORK,"MANHATTAN, NY",-73.98277083,-73.98277083,128,,
Club/Bar/Restaurant,11104.0,SUNNYSIDE,"QUEENS, NY",-73.91628864,-73.91628864,15,,
Club/Bar/Restaurant,10033.0,NEW YORK,"MANHATTAN, NY",-73.93293602,-73.93293602,17,,
Club/Bar/Restaurant,10310.0,STATEN ISLAND,"STATEN ISLAND, NY",-74.12791012,-74.12791012,35,,
Club/Bar/Restaurant,10034.0,NEW YORK,"MANHATTAN, NY",-73.92047162,-73.92047162,10,,
Club/Bar/Restaurant,11225.0,,"BROOKLYN, NY",-73.95367624,-73.95367624,22,,
Club/Bar/Restaurant,10465.0,BRONX,"BRONX, NY",-73.82689877,-73.82689877,23,,
Club/Bar/Restaurant,10026.0,NEW YORK,"MANHATTAN, NY",-73.94684037,-73.94684037,37,,
Club/Bar/Restaurant,10002.0,NEW YORK,"MANHATTAN, NY",-73.99309883,-73.99309883,23,,
Club/Bar/Restaurant,10002.0,NEW YORK,"MANHATTAN, NY",-73.98707762,-73.98707762,11,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.95461514,-73.95461514,18,,
Club/Bar/Restaurant,10075.0,NEW YORK,"MANHATTAN, NY",-73.95632586,-73.95632586,16,,
Club/Bar/Restaurant,11238.0,,"BROOKLYN, NY",-73.96667587,-73.96667587,10,,
Club/Bar/Restaurant,10461.0,BRONX,"BRONX, NY",-73.82590515,-73.82590515,32,,
Club/Bar/Restaurant,11420.0,SOUTH OZONE PARK,"QUEENS, NY",-73.82570906,-73.82570906,17,,
Club/Bar/Restaurant,11215.0,,"BROOKLYN, NY",-73.98783793,-73.98783793,38,,
Club/Bar/Restaurant,10003.0,NEW YORK,"MANHATTAN, NY",-73.99001338,-73.99001338,23,,
Club/Bar/Restaurant,11203.0,,"BROOKLYN, NY",-73.92720187,-73.92720187,32,,
Club/Bar/Restaurant,11106.0,ASTORIA,"QUEENS, NY",-73.92596615,-73.92596615,40,,
Club/Bar/Restaurant,11208.0,,"BROOKLYN, NY",-73.87617968,-73.87617968,34,,
Club/Bar/Restaurant,11223.0,,"BROOKLYN, NY",-73.9742167,-73.9742167,10,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.96179814,-73.96179814,38,,
Club/Bar/Restaurant,11231.0,,"BROOKLYN, NY",-74.00619398,-74.00619398,23,,
Club/Bar/Restaurant,11375.0,FOREST HILLS,"QUEENS, NY",-73.84531422,-73.84531422,73,,
Club/Bar/Restaurant,10003.0,NEW YORK,"MANHATTAN, NY",-73.99015397,-73.99015397,17,,
Club/Bar/Restaurant,11209.0,,"BROOKLYN, NY",-74.03171765,-74.03171765,59,,
Club/Bar/Restaurant,10012.0,NEW YORK,"MANHATTAN, NY",-73.99505036,-73.99505036,10,,
Club/Bar/Restaurant,10459.0,BRONX,"BRONX, NY",-73.88682622,-73.88682622,10,,
Club/Bar/Restaurant,10031.0,NEW YORK,"MANHATTAN, NY",-73.95709553,-73.95709553,44,,
Club/Bar/Restaurant,11223.0,,"BROOKLYN, NY",-73.96351763,-73.96351763,17,,
Club/Bar/Restaurant,10033.0,NEW YORK,"MANHATTAN, NY",-73.93962081,-73.93962081,19,,
Club/Bar/Restaurant,11354.0,FLUSHING,"QUEENS, NY",-73.83416524,-73.83416524,16,,
Club/Bar/Restaurant,10466.0,BRONX,"BRONX, NY",-73.85011892,-73.85011892,18,,
Club/Bar/Restaurant,11209.0,,"BROOKLYN, NY",-74.02391323,-74.02391323,12,,
Club/Bar/Restaurant,10009.0,NEW YORK,"MANHATTAN, NY",-73.97762435,-73.97762435,11,,
Club/Bar/Restaurant,11104.0,SUNNYSIDE,"QUEENS, NY",-73.92609695,-73.92609695,14,,
Club/Bar/Restaurant,10022.0,NEW YORK,"MANHATTAN, NY",-73.96860406,-73.96860406,18,,
Club/Bar/Restaurant,10025.0,NEW YORK,"MANHATTAN, NY",-73.96841329,-73.96841329,12,,
Club/Bar/Restaurant,10462.0,BRONX,"BRONX, NY",-73.86591926,-73.86591926,11,,
Club/Bar/Restaurant,10033.0,NEW YORK,"MANHATTAN, NY",-73.93581438,-73.93581438,10,,
Club/Bar/Restaurant,11214.0,,"BROOKLYN, NY",-74.00293156,-74.00293156,21,,
Club/Bar/Restaurant,11220.0,,"BROOKLYN, NY",-74.0118864,-74.0118864,10,,
Club/Bar/Restaurant,10036.0,NEW YORK,"MANHATTAN, NY",-73.98969422,-73.98969422,16,,
Club/Bar/Restaurant,10002.0,NEW YORK,"MANHATTAN, NY",-73.99247078,-73.99247078,13,,
Club/Bar/Restaurant,10065.0,NEW YORK,"MANHATTAN, NY",-73.96042222,-73.96042222,18,,
Club/Bar/Restaurant,11204.0,,"BROOKLYN, NY",-73.98193791,-73.98193791,10,,
Club/Bar/Restaurant,11415.0,KEW GARDENS,"QUEENS, NY",-73.82897939,-73.82897939,12,,
Club/Bar/Restaurant,10458.0,BRONX,"BRONX, NY",-73.89129602,-73.89129602,21,,
Club/Bar/Restaurant,11209.0,,"BROOKLYN, NY",-74.03286537,-74.03286537,33,,
Club/Bar/Restaurant,10306.0,STATEN ISLAND,"STATEN ISLAND, NY",-74.09354029,-74.09354029,56,,
Club/Bar/Restaurant,11212.0,,"BROOKLYN, NY",-73.9243947,-73.9243947,25,,
Club/Bar/Restaurant,10036.0,NEW YORK,"MANHATTAN, NY",-73.99152065,-73.99152065,11,,
Club/Bar/Restaurant,11418.0,RICHMOND HILL,"QUEENS, NY",-73.82870553,-73.82870553,19,,
Club/Bar/Restaurant,11375.0,FOREST HILLS,"QUEENS, NY",-73.83333467,-73.83333467,14,,
Club/Bar/Restaurant,10023.0,NEW YORK,"MANHATTAN, NY",-73.98242855,-73.98242855,23,,
Club/Bar/Restaurant,11201.0,,"BROOKLYN, NY",-73.99316552,-73.99316552,12,,
Club/Bar/Restaurant,11217.0,,"BROOKLYN, NY",-73.97984807,-73.97984807,11,,
Club/Bar/Restaurant,10012.0,NEW YORK,"MANHATTAN, NY",-74.00293318,-74.00293318,15,,
Club/Bar/Restaurant,10019.0,NEW YORK,"MANHATTAN, NY",-73.98899331,-73.98899331,14,,
Club/Bar/Restaurant,10030.0,NEW YORK,"MANHATTAN, NY",-73.94440859,-73.94440859,11,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.95743951,-73.95743951,10,,
Club/Bar/Restaurant,11238.0,,"BROOKLYN, NY",-73.95813701,-73.95813701,10,,
Club/Bar/Restaurant,10003.0,NEW YORK,"MANHATTAN, NY",-73.98820273,-73.98820273,11,,
Club/Bar/Restaurant,11206.0,,"BROOKLYN, NY",-73.94438547,-73.94438547,28,,
Club/Bar/Restaurant,11238.0,,"BROOKLYN, NY",-73.96189331,-73.96189331,11,,
Club/Bar/Restaurant,10010.0,NEW YORK,"MANHATTAN, NY",-73.99223775,-73.99223775,12,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.96739965,-73.96739965,20,,
Club/Bar/Restaurant,11238.0,,"BROOKLYN, NY",-73.95760348,-73.95760348,41,,
Club/Bar/Restaurant,11222.0,,"BROOKLYN, NY",-73.95477058,-73.95477058,17,,
Club/Bar/Restaurant,11237.0,,"BROOKLYN, NY",-73.924226,-73.924226,34,,
Club/Bar/Restaurant,11432.0,JAMAICA,"QUEENS, NY",-73.7991771,-73.7991771,12,,
Club/Bar/Restaurant,10014.0,NEW YORK,"MANHATTAN, NY",-74.00537669,-74.00537669,22,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.95792662,-73.95792662,64,,
Club/Bar/Restaurant,11432.0,JAMAICA,"QUEENS, NY",-73.80248207,-73.80248207,10,,
Club/Bar/Restaurant,11217.0,,"BROOKLYN, NY",-73.97970827,-73.97970827,24,,
Club/Bar/Restaurant,11221.0,,"BROOKLYN, NY",-73.93186261,-73.93186261,16,,
Club/Bar/Restaurant,11104.0,SUNNYSIDE,"QUEENS, NY",-73.92518535,-73.92518535,13,,
Club/Bar/Restaurant,11421.0,WOODHAVEN,"QUEENS, NY",-73.86069286,-73.86069286,24,,
Club/Bar/Restaurant,10029.0,NEW YORK,"MANHATTAN, NY",-73.942594,-73.942594,15,,
Club/Bar/Restaurant,11101.0,LONG ISLAND CITY,"QUEENS, NY",-73.91746095,-73.91746095,15,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.96513432,-73.96513432,34,,
Club/Bar/Restaurant,10455.0,BRONX,"BRONX, NY",-73.9175011,-73.9175011,13,,
Club/Bar/Restaurant,10012.0,NEW YORK,"MANHATTAN, NY",-74.00150444,-74.00150444,13,,
Club/Bar/Restaurant,11238.0,,"BROOKLYN, NY",-73.9689373,-73.9689373,10,,
Club/Bar/Restaurant,11104.0,SUNNYSIDE,"QUEENS, NY",-73.92655158,-73.92655158,11,,
Club/Bar/Restaurant,10003.0,NEW YORK,"MANHATTAN, NY",-73.99053316,-73.99053316,19,,
Club/Bar/Restaurant,11238.0,,"BROOKLYN, NY",-73.97263228,-73.97263228,15,,
Club/Bar/Restaurant,10012.0,NEW YORK,"MANHATTAN, NY",-73.99490939,-73.99490939,13,,
Club/Bar/Restaurant,10003.0,NEW YORK,"MANHATTAN, NY",-73.9909079,-73.9909079,20,,
Club/Bar/Restaurant,11220.0,,"BROOKLYN, NY",-74.02748371,-74.02748371,10,,
Club/Bar/Restaurant,10009.0,NEW YORK,"MANHATTAN, NY",-73.98020479,-73.98020479,11,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.95787266,-73.95787266,10,,
Club/Bar/Restaurant,11385.0,RIDGEWOOD,"QUEENS, NY",-73.89877406,-73.89877406,12,,
Club/Bar/Restaurant,11229.0,,"BROOKLYN, NY",-73.95939546,-73.95939546,17,,
Club/Bar/Restaurant,11224.0,,"BROOKLYN, NY",-73.98402411,-73.98402411,14,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.95659257,-73.95659257,17,,
Club/Bar/Restaurant,10007.0,NEW YORK,"MANHATTAN, NY",-74.01030238,-74.01030238,13,,
Club/Bar/Restaurant,11203.0,,"BROOKLYN, NY",-73.93536848,-73.93536848,14,,
Club/Bar/Restaurant,10001.0,NEW YORK,"MANHATTAN, NY",-73.98456379,-73.98456379,13,,
Club/Bar/Restaurant,11237.0,,"BROOKLYN, NY",73.93057522,73.93057522,14,,
Club/Bar/Restaurant,10461.0,BRONX,"BRONX, NY",-73.83486847,-73.83486847,14,,
Club/Bar/Restaurant,10307.0,STATEN ISLAND,"STATEN ISLAND, NY",-74.25089243,-74.25089243,38,,
Club/Bar/Restaurant,10011.0,NEW YORK,"MANHATTAN, NY",-73.9973476,-73.9973476,34,,
Club/Bar/Restaurant,10462.0,BRONX,"BRONX, NY",-73.86423434,-73.86423434,11,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.95643113,-73.95643113,NaN,,
Club/Bar/Restaurant,10016.0,NEW YORK,"MANHATTAN, NY",-73.97674978,-73.97674978,10,,
Club/Bar/Restaurant,11205.0,,"BROOKLYN, NY",-73.97326808,-73.97326808,10,,
Club/Bar/Restaurant,10012.0,NEW YORK,"MANHATTAN, NY",-73.9945847,-73.9945847,16,,
Club/Bar/Restaurant,10036.0,NEW YORK,"MANHATTAN, NY",-73.99255707,-73.99255707,21,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.95900843,-73.95900843,15,,
Club/Bar/Restaurant,11235.0,,"BROOKLYN, NY",-73.92910597,-73.92910597,17,,
Club/Bar/Restaurant,10011.0,NEW YORK,"MANHATTAN, NY",-74.00095627,-74.00095627,16,,
Club/Bar/Restaurant,10027.0,NEW YORK,"MANHATTAN, NY",-73.95841861,-73.95841861,23,,
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,"QUEENS, NY",-73.88610719,-73.88610719,35,,
Club/Bar/Restaurant,11102.0,ASTORIA,"QUEENS, NY",-73.92087723,-73.92087723,43,,
Club/Bar/Restaurant,11207.0,,"BROOKLYN, NY",-73.90467097,-73.90467097,23,,
Club/Bar/Restaurant,10471.0,BRONX,"BRONX, NY",-73.89660518,-73.89660518,10,,
Club/Bar/Restaurant,11106.0,ASTORIA,"QUEENS, NY",-73.92756427,-73.92756427,37,,
Club/Bar/Restaurant,10019.0,NEW YORK,"MANHATTAN, NY",-73.97640618,-73.97640618,12,,
Club/Bar/Restaurant,10013.0,NEW YORK,"MANHATTAN, NY",-73.99702743,-73.99702743,14,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.96191037,-73.96191037,31,,
Club/Bar/Restaurant,11232.0,,"BROOKLYN, NY",-74.01065652,-74.01065652,15,,
Club/Bar/Restaurant,11103.0,ASTORIA,"QUEENS, NY",-73.91203605,-73.91203605,10,,
Club/Bar/Restaurant,10028.0,NEW YORK,"MANHATTAN, NY",-73.95346735,-73.95346735,11,,
Club/Bar/Restaurant,11206.0,,"BROOKLYN, NY",-73.93497847,-73.93497847,12,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.96491072,-73.96491072,32,,
Club/Bar/Restaurant,10009.0,NEW YORK,"MANHATTAN, NY",-73.97729928,-73.97729928,16,,
Club/Bar/Restaurant,11385.0,RIDGEWOOD,"QUEENS, NY",-73.91230713,-73.91230713,10,,
Club/Bar/Restaurant,10455.0,BRONX,"BRONX, NY",-73.90290917,-73.90290917,15,,
Club/Bar/Restaurant,10013.0,NEW YORK,"MANHATTAN, NY",-74.00339844,-74.00339844,17,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.96327341,-73.96327341,10,,
Club/Bar/Restaurant,10465.0,BRONX,"BRONX, NY",-73.8171153,-73.8171153,17,,
Club/Bar/Restaurant,11203.0,,"BROOKLYN, NY",-73.92535638,-73.92535638,14,,
Club/Bar/Restaurant,10462.0,BRONX,"BRONX, NY",-73.8478816,-73.8478816,11,,
Club/Bar/Restaurant,10002.0,NEW YORK,"MANHATTAN, NY",-73.99237337,-73.99237337,11,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.95766928,-73.95766928,11,,
Club/Bar/Restaurant,10009.0,NEW YORK,"MANHATTAN, NY",-73.98431956,-73.98431956,18,,
Club/Bar/Restaurant,11206.0,,"BROOKLYN, NY",-73.93396757,-73.93396757,16,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.96226087,-73.96226087,10,,
Club/Bar/Restaurant,11235.0,,"BROOKLYN, NY",-73.95890385,-73.95890385,21,,
Club/Bar/Restaurant,10458.0,BRONX,"BRONX, NY",-73.88589841,-73.88589841,10,,
Club/Bar/Restaurant,10012.0,NEW YORK,"MANHATTAN, NY",-73.99457056,-73.99457056,18,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.96382426,-73.96382426,15,,
Club/Bar/Restaurant,11226.0,,"BROOKLYN, NY",-73.9518075,-73.9518075,89,,
Club/Bar/Restaurant,10002.0,NEW YORK,"MANHATTAN, NY",-73.9872076,-73.9872076,10,,
Club/Bar/Restaurant,10016.0,NEW YORK,"MANHATTAN, NY",-73.97610574,-73.97610574,19,,
Club/Bar/Restaurant,11363.0,LITTLE NECK,"QUEENS, NY",-73.74517461,-73.74517461,13,,
Club/Bar/Restaurant,11368.0,CORONA,"QUEENS, NY",-73.85377037,-73.85377037,14,,
Club/Bar/Restaurant,10035.0,NEW YORK,"MANHATTAN, NY",-73.93898167,-73.93898167,12,,
Club/Bar/Restaurant,10033.0,NEW YORK,"MANHATTAN, NY",-73.93460257,-73.93460257,12,,
Club/Bar/Restaurant,10459.0,BRONX,"BRONX, NY",-73.89015177,-73.89015177,18,,
Club/Bar/Restaurant,10065.0,NEW YORK,"MANHATTAN, NY",-73.96158085,-73.96158085,30,,
Club/Bar/Restaurant,11237.0,,"BROOKLYN, NY",-73.92367456,-73.92367456,12,,
Club/Bar/Restaurant,10034.0,NEW YORK,"MANHATTAN, NY",-73.92558294,-73.92558294,27,,
Club/Bar/Restaurant,10009.0,NEW YORK,"MANHATTAN, NY",-73.98812695,-73.98812695,24,,
Club/Bar/Restaurant,10309.0,STATEN ISLAND,"STATEN ISLAND, NY",-74.23491682,-74.23491682,10,,
Club/Bar/Restaurant,11218.0,,"BROOKLYN, NY",-73.97054502,-73.97054502,12,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.96214117,-73.96214117,13,,
Club/Bar/Restaurant,11373.0,ELMHURST,"QUEENS, NY",-73.8840525,-73.8840525,13,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.9580658,-73.9580658,12,,
Club/Bar/Restaurant,10002.0,NEW YORK,"MANHATTAN, NY",-73.99172851,-73.99172851,11,,
Club/Bar/Restaurant,10014.0,NEW YORK,"MANHATTAN, NY",-74.00479514,-74.00479514,15,,
Club/Bar/Restaurant,11205.0,,"BROOKLYN, NY",-73.96765506,-73.96765506,74,,
Club/Bar/Restaurant,10025.0,NEW YORK,"MANHATTAN, NY",-73.96807461,-73.96807461,22,,
Club/Bar/Restaurant,10310.0,STATEN ISLAND,"STATEN ISLAND, NY",-74.12791012,-74.12791012,24,,
Club/Bar/Restaurant,11105.0,ASTORIA,"QUEENS, NY",-73.90754663,-73.90754663,14,,
Club/Bar/Restaurant,10031.0,NEW YORK,"MANHATTAN, NY",-73.95719305,-73.95719305,10,,
Club/Bar/Restaurant,11417.0,OZONE PARK,"QUEENS, NY",-73.83192893,-73.83192893,13,,
Club/Bar/Restaurant,11373.0,ELMHURST,"QUEENS, NY",-73.87768155,-73.87768155,13,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.96677363,-73.96677363,12,,
Club/Bar/Restaurant,10036.0,NEW YORK,"MANHATTAN, NY",-73.99702906,-73.99702906,12,,
Club/Bar/Restaurant,10029.0,NEW YORK,"MANHATTAN, NY",-73.94311654,-73.94311654,10,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.96670864,-73.96670864,15,,
Club/Bar/Restaurant,11216.0,,"BROOKLYN, NY",-73.95020432,-73.95020432,13,,
Club/Bar/Restaurant,10032.0,NEW YORK,"MANHATTAN, NY",-73.94142918,-73.94142918,14,,
Club/Bar/Restaurant,10002.0,NEW YORK,"MANHATTAN, NY",-73.99345215,-73.99345215,10,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.95586209,-73.95586209,114,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.96344255,-73.96344255,33,,
Club/Bar/Restaurant,10014.0,NEW YORK,"MANHATTAN, NY",-74.0070187,-74.0070187,22,,
Club/Bar/Restaurant,10034.0,NEW YORK,"MANHATTAN, NY",-73.91459308,-73.91459308,25,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.95882508,-73.95882508,22,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.96113798,-73.96113798,45,,
Club/Bar/Restaurant,10019.0,NEW YORK,"MANHATTAN, NY",-73.98541294,-73.98541294,10,,
Club/Bar/Restaurant,10128.0,NEW YORK,"MANHATTAN, NY",-73.94766588,-73.94766588,26,,
Club/Bar/Restaurant,10467.0,BRONX,"BRONX, NY",-73.87210416,-73.87210416,16,,
Club/Bar/Restaurant,10011.0,NEW YORK,"MANHATTAN, NY",-74.00058817,-74.00058817,19,,
Club/Bar/Restaurant,10009.0,NEW YORK,"MANHATTAN, NY",-73.9861249,-73.9861249,10,,
Club/Bar/Restaurant,10463.0,BRONX,"BRONX, NY",-73.90301563,-73.90301563,10,,
Club/Bar/Restaurant,11102.0,ASTORIA,"QUEENS, NY",-73.91875118,-73.91875118,15,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.95592454,-73.95592454,13,,
Club/Bar/Restaurant,11218.0,,"BROOKLYN, NY",-73.97050183,-73.97050183,22,,
Club/Bar/Restaurant,10462.0,BRONX,"BRONX, NY",-73.86550705,-73.86550705,21,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.95883279,-73.95883279,13,,
Club/Bar/Restaurant,10034.0,NEW YORK,"MANHATTAN, NY",-73.91530725,-73.91530725,22,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.96614372,-73.96614372,11,,
Club/Bar/Restaurant,10014.0,NEW YORK,"MANHATTAN, NY",-74.00264127,-74.00264127,14,,
Club/Bar/Restaurant,11249.0,,"BROOKLYN, NY",-73.95586209,-73.95586209,114,,
Club/Bar/Restaurant,11432.0,JAMAICA,"QUEENS, NY",-73.78744465,-73.78744465,11,,
Club/Bar/Restaurant,11249.0,,"BROOKLYN, NY",-73.96327341,-73.96327341,10,,
Club/Bar/Restaurant,11249.0,,"BROOKLYN, NY",-73.96308212,-73.96308212,22,,
Club/Bar/Restaurant,11217.0,,"BROOKLYN, NY",-73.98432587,-73.98432587,11,,
Club/Bar/Restaurant,11249.0,,"BROOKLYN, NY",-73.95743951,-73.95743951,10,,
Club/Bar/Restaurant,11211.0,,"BROOKLYN, NY",-73.94268697,-73.94268697,16,,
Club/Bar/Restaurant,11104.0,SUNNYSIDE,"QUEENS, NY",-73.92391147,-73.92391147,17,,
Club/Bar/Restaurant,10012.0,NEW YORK,"MANHATTAN, NY",-74.00059172,-74.00059172,17,,
Club/Bar/Restaurant,10304.0,STATEN ISLAND,"STATEN ISLAND, NY",-74.07993453,-74.07993453,11,,
Club/Bar/Restaurant,11423.0,HOLLIS,"QUEENS, NY",-73.76970902,-73.76970902,11,,
,,,,0.0,0.0,,STATEN ISLAND, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,STATEN ISLAND, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,QUEENS, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,QUEENS, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BRONX, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,QUEENS, NY
,,,,0.0,0.0,,STATEN ISLAND, NY
,,,,0.0,0.0,,STATEN ISLAND, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,QUEENS, NY
,,,,0.0,0.0,,BRONX, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,QUEENS, NY
,,,,0.0,0.0,,BRONX, NY
,,,,0.0,0.0,,BRONX, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,QUEENS, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,QUEENS, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,QUEENS, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,QUEENS, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,STATEN ISLAND, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BRONX, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,QUEENS, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BRONX, NY
,,,,0.0,0.0,,QUEENS, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,QUEENS, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,QUEENS, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,QUEENS, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,QUEENS, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,STATEN ISLAND, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,QUEENS, NY
,,,,0.0,0.0,,QUEENS, NY
,,,,0.0,0.0,,MANHATTAN, NY
,,,,0.0,0.0,,BROOKLYN, NY
,,,,0.0,0.0,,MANHATTAN, NY
